link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,lanes,capacity,free_speed,vdf_free_speed_mph,vdf_toll,link_type,allowed_uses,vdf_alpha,vdf_beta,vdf_plf,ref_volume,ref_cost,vdf_fftt,geometry
2514,840,835,1,4720.33939,2.93371,1,3500,73.56373075,45.72015584,0,1,,0.15,4,1,481.1712683,13.11981322,3.85,"LINESTRING (-87.98037186366246 41.50122614894237, -88.03751826198067 41.49852548107451)"
2515,840,839,1,4712.18176,2.92864,1,2000,72.495104,45.056,0,1,,0.15,4,1,456.44,13.11981322,3.9,"LINESTRING (-87.98037186366246 41.50122614894237, -87.92322546534425 41.50212637156499)"
2516,840,847,1,7399.67837,4.59893,1,2500,69.37198472,43.11496875,0,1,,0.15,4,1,126.86,13.11981322,6.4,"LINESTRING (-87.98037186366246 41.50122614894237, -87.9470364646435 41.438210565358865)"
2517,841,295,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,670.63,13.11981322,0,"LINESTRING (-87.80893266870781 41.54713750269607, -87.82083816835744 41.53813527646985)"
2518,841,453,1,1198.0614,0.7446,1,500,48.57005676,30.18648649,0,1,,0.15,4,1,770.3,13.11981322,1.48,"LINESTRING (-87.80893266870781 41.54713750269607, -87.82083816835744 41.55343906105442)"
2519,841,663,1,4908.43149,3.05061,1,3500,70.79468495,43.99918269,0,1,,0.15,4,1,745.25,13.11981322,4.16,"LINESTRING (-87.80893266870781 41.54713750269607, -87.74940517045968 41.54803772531869)"
2520,841,842,1,4711.152,2.928,1,3500,72.47926154,45.04615385,0,1,,0.15,4,1,1036.340801,13.11981322,3.9,"LINESTRING (-87.80893266870781 41.54713750269607, -87.86607906702602 41.54713750269607)"
2521,841,843,1,4720.33939,2.93371,1,500,67.7560678,42.11066986,0,1,,0.15,4,1,292.57,13.11981322,4.18,"LINESTRING (-87.80893266870781 41.54713750269607, -87.80536101881293 41.503926816810235)"
2522,842,296,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,780.31,13.11981322,0,"LINESTRING (-87.86607906702602 41.54713750269607, -87.87798456667565 41.53813527646985)"
2523,842,651,1,4720.33939,2.93371,1,2000,62.93785853,39.11613333,0,1,,0.15,4,1,900.94,13.11981322,4.5,"LINESTRING (-87.86607906702602 41.54713750269607, -87.86965071692092 41.5903481885819)"
2524,842,837,1,4908.43149,3.05061,1,2000,81.58057878,50.70265928,0,1,,0.15,4,1,887.92,13.11981322,3.61,"LINESTRING (-87.86607906702602 41.54713750269607, -87.92560656527417 41.54623728007345)"
2525,842,841,1,4711.152,2.928,1,3500,72.47926154,45.04615385,0,1,,0.15,4,1,1153.42,13.11981322,3.9,"LINESTRING (-87.86607906702602 41.54713750269607, -87.80893266870781 41.54713750269607)"
2526,842,844,1,4711.152,2.928,1,1500,72.47926154,45.04615385,0,1,,0.15,4,1,466.94,13.11981322,3.9,"LINESTRING (-87.86607906702602 41.54713750269607, -87.86607906702602 41.503926816810235)"
2527,843,297,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,640.72,13.11981322,0,"LINESTRING (-87.80536101881293 41.503926816810235, -87.81726651846256 41.49492459058402)"
2528,843,665,1,4711.152,2.928,1,2000,75.7826059,47.09919571,0,1,,0.15,4,1,1142.641102,13.11981322,3.73,"LINESTRING (-87.80536101881293 41.503926816810235, -87.74821462049471 41.503926816810235)"
2529,843,841,1,4720.33939,2.93371,1,500,67.7560678,42.11066986,0,1,,0.15,4,1,309.0308012,13.11981322,4.18,"LINESTRING (-87.80536101881293 41.503926816810235, -87.80893266870781 41.54713750269607)"
2530,843,844,1,5005.599,3.111,1,3000,70.66728,43.92,0,1,,0.15,4,1,420.9491988,13.11981322,4.25,"LINESTRING (-87.80536101881293 41.503926816810235, -87.86607906702602 41.503926816810235)"
2531,843,848,1,7361.175,4.575,1,2000,68.4760465,42.55813953,0,1,,0.15,4,1,44.96,13.11981322,6.45,"LINESTRING (-87.80536101881293 41.503926816810235, -87.83036256807715 41.439110787981484)"
2532,844,298,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,473.65,13.11981322,0,"LINESTRING (-87.86607906702602 41.503926816810235, -87.87798456667565 41.49492459058402)"
2533,844,839,1,4715.23886,2.93054,1,1500,71.62388142,44.51453165,0,1,,0.15,4,1,588.22,13.11981322,3.95,"LINESTRING (-87.86607906702602 41.503926816810235, -87.92322546534425 41.50212637156499)"
2534,844,842,1,4711.152,2.928,1,1500,72.47926154,45.04615385,0,1,,0.15,4,1,633.8491988,13.11981322,3.9,"LINESTRING (-87.86607906702602 41.503926816810235, -87.86607906702602 41.54713750269607)"
2535,844,843,1,5005.599,3.111,1,3000,70.66728,43.92,0,1,,0.15,4,1,524.9587267,13.11981322,4.25,"LINESTRING (-87.86607906702602 41.503926816810235, -87.80536101881293 41.503926816810235)"
2536,844,848,1,7655.622,4.758,1,3500,76.55622,47.58,0,1,,0.15,4,1,196.3212733,13.11981322,6,"LINESTRING (-87.86607906702602 41.503926816810235, -87.83036256807715 41.439110787981484)"
2537,845,299,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,813.24,13.11981322,0,"LINESTRING (-88.17800315784628 41.43370945224576, -88.1899086574959 41.42470722601954)"
2538,845,459,1,5853.67072,3.63808,1,2000,45.49485015,28.27523316,0,1,,0.15,4,1,36.47,13.11981322,7.72,"LINESTRING (-88.17800315784628 41.43370945224576, -88.21848185665502 41.47782036075421)"
2539,845,467,1,3546.97614,2.20446,1,2500,101.8270662,63.28593301,0,1,,0.15,4,1,309.8014954,13.11981322,2.09,"LINESTRING (-88.17800315784628 41.43370945224576, -88.18871810753095 41.402201660454)"
2540,845,831,1,7267.00023,4.51647,1,1000,73.03517819,45.39165829,0,1,,0.15,4,1,467.8979348,13.11981322,5.97,"LINESTRING (-88.17800315784628 41.43370945224576, -88.15300160858206 41.49762525845188)"
2541,845,846,1,9332.40917,5.80013,1,2500,71.23976466,44.27580153,0,1,,0.15,4,1,60.99,13.11981322,7.86,"LINESTRING (-88.17800315784628 41.43370945224576, -88.06490091117482 41.43731034273624)"
2542,845,875,1,9623.1072,5.9808,1,3000,80.86644706,50.25882353,0,1,,0.15,4,1,220.23,13.11981322,7.14,"LINESTRING (-88.17800315784628 41.43370945224576, -88.29467705441263 41.43100878437789)"
2543,846,300,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,223.02,13.11981322,0,"LINESTRING (-88.06490091117482 41.43731034273624, -88.07680641082445 41.428308116510024)"
2544,846,835,1,7045.56965,4.37885,1,1500,60.7376694,37.7487069,0,1,,0.15,4,1,187.66,13.11981322,6.96,"LINESTRING (-88.06490091117482 41.43731034273624, -88.03751826198067 41.49852548107451)"
2545,846,836,1,7110.89505,4.41945,1,2500,67.29553675,41.82444795,0,1,,0.15,4,1,251.66,13.11981322,6.34,"LINESTRING (-88.06490091117482 41.43731034273624, -88.09466466029889 41.49852548107451)"
2546,846,845,1,9332.40917,5.80013,1,2500,71.23976466,44.27580153,0,1,,0.15,4,1,80.1,13.11981322,7.86,"LINESTRING (-88.06490091117482 41.43731034273624, -88.17800315784628 41.43370945224576)"
2547,846,847,1,9717.24979,6.03931,1,3500,76.01499184,47.24362451,0,1,,0.15,4,1,73.59,13.11981322,7.67,"LINESTRING (-88.06490091117482 41.43731034273624, -87.9470364646435 41.438210565358865)"
2548,846,856,1,9525.00647,5.91983,1,1500,75.99739205,47.23268617,0,1,,0.15,4,1,84.35,13.11981322,7.52,"LINESTRING (-88.06490091117482 41.43731034273624, -88.06132926127992 41.34998874834195)"
2549,847,301,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,268.43,13.11981322,0,"LINESTRING (-87.9470364646435 41.438210565358865, -87.95894196429313 41.42920833913265)"
2550,847,839,1,7239.77595,4.49955,1,2000,68.08566724,42.31551724,0,1,,0.15,4,1,113.36,13.11981322,6.38,"LINESTRING (-87.9470364646435 41.438210565358865, -87.92322546534425 41.50212637156499)"
2551,847,840,1,7399.67837,4.59893,1,2500,69.37198472,43.11496875,0,1,,0.15,4,1,304.76,13.11981322,6.4,"LINESTRING (-87.9470364646435 41.438210565358865, -87.98037186366246 41.50122614894237)"
2552,847,846,1,9717.24979,6.03931,1,3500,76.01499184,47.24362451,0,1,,0.15,4,1,72.5,13.11981322,7.67,"LINESTRING (-87.9470364646435 41.438210565358865, -88.06490091117482 41.43731034273624)"
2553,847,848,1,9619.10079,5.97831,1,5000,75.74095111,47.07330709,0,1,,0.15,4,1,159.06,13.11981322,7.62,"LINESTRING (-87.9470364646435 41.438210565358865, -87.83036256807715 41.439110787981484)"
2554,847,857,1,9326.21452,5.79628,1,3500,67.49974321,41.95136309,0,1,,0.15,4,1,55.92,13.11981322,8.29,"LINESTRING (-87.9470364646435 41.438210565358865, -87.94465536471357 41.35268941620981)"
2555,848,302,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,104.4,13.11981322,0,"LINESTRING (-87.83036256807715 41.439110787981484, -87.84226806772678 41.43010856175527)"
2556,848,447,1,6135.68015,3.81335,1,4000,65.85703202,40.93041145,0,1,,0.15,4,1,341.0388977,13.11981322,5.59,"LINESTRING (-87.83036256807715 41.439110787981484, -87.75654847024946 41.43190900700051)"
2557,848,843,1,7361.175,4.575,1,2000,68.4760465,42.55813953,0,1,,0.15,4,1,102.8223756,13.11981322,6.45,"LINESTRING (-87.83036256807715 41.439110787981484, -87.80536101881293 41.503926816810235)"
2558,848,844,1,7655.622,4.758,1,3500,76.55622,47.58,0,1,,0.15,4,1,355.98,13.11981322,6,"LINESTRING (-87.83036256807715 41.439110787981484, -87.86607906702602 41.503926816810235)"
2559,848,847,1,9619.10079,5.97831,1,5000,75.74095111,47.07330709,0,1,,0.15,4,1,96.69,13.11981322,7.62,"LINESTRING (-87.83036256807715 41.439110787981484, -87.9470364646435 41.438210565358865)"
2560,848,858,1,9128.38797,5.67333,1,3000,75.54527975,46.95169655,0,1,,0.15,4,1,115.57,13.11981322,7.25,"LINESTRING (-87.83036256807715 41.439110787981484, -87.82917201811219 41.35539008407768)"
2561,849,303,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,1473.51,13.11981322,0,"LINESTRING (-87.71606977144071 41.44091123322673, -87.72797527109034 41.43190900700051)"
2562,849,447,1,3478.41665,2.16185,1,4000,111.6069513,69.36417112,0,1,,0.15,4,1,772.9937344,13.11981322,1.87,"LINESTRING (-87.71606977144071 41.44091123322673, -87.75654847024946 41.43190900700051)"
2563,849,664,1,7172.93809,4.45801,1,5500,73.19324582,45.48989796,0,1,,0.15,4,1,839.832154,13.11981322,5.88,"LINESTRING (-87.71606977144071 41.44091123322673, -87.6910682221765 41.503926816810235)"
2564,849,665,1,7363.79767,4.57663,1,1000,68.18331175,42.3762037,0,1,,0.15,4,1,322.4141116,13.11981322,6.48,"LINESTRING (-87.71606977144071 41.44091123322673, -87.74821462049471 41.503926816810235)"
2565,849,851,1,7325.10122,4.55258,1,2000,61.6418055,38.31063114,0,1,,0.15,4,1,95.68127332,13.11981322,7.13,"LINESTRING (-87.71606977144071 41.44091123322673, -87.63154072392835 41.46161635354702)"
2566,849,853,1,7263.026,4.514,1,2500,67.56303255,41.99069767,0,1,,0.15,4,1,212.68,13.11981322,6.45,"LINESTRING (-87.71606977144071 41.44091123322673, -87.63273127389333 41.41930589028381)"
2567,849,859,1,9230.70428,5.73692,1,5500,75.25030664,46.76836957,0,1,,0.15,4,1,57.8,13.11981322,7.36,"LINESTRING (-87.71606977144071 41.44091123322673, -87.71249812154582 41.3562903067003)"
2568,850,304,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,333.09,13.11981322,0,"LINESTRING (-87.5755848755751 41.4607161309244, -87.58749037522473 41.45171390469819)"
2569,850,668,1,4809.301,2.989,1,4500,75.14532813,46.703125,0,1,,0.15,4,1,1541.43,13.11981322,3.84,"LINESTRING (-87.5755848755751 41.4607161309244, -87.5755848755751 41.504827039432854)"
2570,850,851,1,4614.04885,2.86765,1,3500,57.67561063,35.845625,0,1,,0.15,4,1,267.07,13.11981322,4.8,"LINESTRING (-87.5755848755751 41.4607161309244, -87.63154072392835 41.46161635354702)"
2571,850,852,1,4515.91594,2.80666,1,2500,73.82968839,45.88544959,0,1,,0.15,4,1,123.18,13.11981322,3.67,"LINESTRING (-87.5755848755751 41.4607161309244, -87.57439432561014 41.41930589028381)"
2572,850,854,1,4301.79022,2.67358,1,2500,76.36314,47.46,0,1,,0.15,4,1,417.14,13.11981322,3.38,"LINESTRING (-87.5755848755751 41.4607161309244, -87.52915342694156 41.44271167847197)"
2573,851,305,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,737.8,13.11981322,0,"LINESTRING (-87.63154072392835 41.46161635354702, -87.64344622357798 41.45261412732081)"
2574,851,669,1,4715.23886,2.93054,1,5500,61.23686831,38.05896104,0,1,,0.15,4,1,1061.06,13.11981322,4.62,"LINESTRING (-87.63154072392835 41.46161635354702, -87.63392182385829 41.504827039432854)"
2575,851,849,1,7325.10122,4.55258,1,2000,61.6418055,38.31063114,0,1,,0.15,4,1,131.31,13.11981322,7.13,"LINESTRING (-87.63154072392835 41.46161635354702, -87.71606977144071 41.44091123322673)"
2576,851,850,1,4614.04885,2.86765,1,3500,57.67561063,35.845625,0,1,,0.15,4,1,431.59,13.11981322,4.8,"LINESTRING (-87.63154072392835 41.46161635354702, -87.5755848755751 41.4607161309244)"
2577,851,853,1,4614.04885,2.86765,1,1500,67.35837737,41.86350365,0,1,,0.15,4,1,124.81,13.11981322,4.11,"LINESTRING (-87.63154072392835 41.46161635354702, -87.63273127389333 41.41930589028381)"
2578,852,306,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,89.16,13.11981322,0,"LINESTRING (-87.57439432561014 41.41930589028381, -87.58629982525977 41.410303664057594)"
2579,852,850,1,4515.91594,2.80666,1,2500,73.82968839,45.88544959,0,1,,0.15,4,1,290.66,13.11981322,3.67,"LINESTRING (-87.57439432561014 41.41930589028381, -87.5755848755751 41.4607161309244)"
2580,852,853,1,4809.301,2.989,1,2000,82.68139254,51.38681948,0,1,,0.15,4,1,205.59,13.11981322,3.49,"LINESTRING (-87.57439432561014 41.41930589028381, -87.63273127389333 41.41930589028381)"
2581,852,854,1,4519.11785,2.80865,1,500,70.42781065,43.77116883,0,1,,0.15,4,1,280,13.11981322,3.85,"LINESTRING (-87.57439432561014 41.41930589028381, -87.52915342694156 41.44271167847197)"
2582,852,860,1,7201.75528,4.47592,1,2000,71.06995342,44.17026316,0,1,,0.15,4,1,102.7,13.11981322,6.08,"LINESTRING (-87.57439432561014 41.41930589028381, -87.60058642483932 41.3562903067003)"
2583,853,307,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,147.41,13.11981322,0,"LINESTRING (-87.63273127389333 41.41930589028381, -87.64463677354294 41.410303664057594)"
2584,853,849,1,7263.026,4.514,1,2500,67.56303255,41.99069767,0,1,,0.15,4,1,458,13.11981322,6.45,"LINESTRING (-87.63273127389333 41.41930589028381, -87.71606977144071 41.44091123322673)"
2585,853,851,1,4614.04885,2.86765,1,1500,67.35837737,41.86350365,0,1,,0.15,4,1,313.53,13.11981322,4.11,"LINESTRING (-87.63273127389333 41.41930589028381, -87.63154072392835 41.46161635354702)"
2586,853,852,1,4809.301,2.989,1,2000,82.68139254,51.38681948,0,1,,0.15,4,1,224.89,13.11981322,3.49,"LINESTRING (-87.63273127389333 41.41930589028381, -87.57439432561014 41.41930589028381)"
2587,853,860,1,7363.79767,4.57663,1,2500,76.573286,47.59060659,0,1,,0.15,4,1,162.29,13.11981322,5.77,"LINESTRING (-87.63273127389333 41.41930589028381, -87.60058642483932 41.3562903067003)"
2588,854,308,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,125.16,13.11981322,0,"LINESTRING (-87.52915342694156 41.44271167847197, -87.54105892659119 41.43370945224576)"
2589,854,670,1,9520.95179,5.91731,1,500,55.40806086,34.43633366,0,1,,0.15,4,1,43.14,13.11981322,10.31,"LINESTRING (-87.52915342694156 41.44271167847197, -87.53034397690652 41.53003327286626)"
2590,854,850,1,4301.79022,2.67358,1,2500,76.36314,47.46,0,1,,0.15,4,1,706.92,13.11981322,3.38,"LINESTRING (-87.52915342694156 41.44271167847197, -87.5755848755751 41.4607161309244)"
2591,854,852,1,4519.11785,2.80865,1,500,70.42781065,43.77116883,0,1,,0.15,4,1,161.22,13.11981322,3.85,"LINESTRING (-87.52915342694156 41.44271167847197, -87.57439432561014 41.41930589028381)"
2592,854,861,1,9226.006,5.734,1,500,61.30236544,38.09966777,0,1,,0.15,4,1,2.64,13.11981322,9.03,"LINESTRING (-87.52915342694156 41.44271167847197, -87.52915342694156 41.35809075194555)"
2593,854,905,1,7942.1849,4.9361,1,1000,57.20661393,35.55414166,0,1,,0.15,4,1,537.82,13.11981322,8.33,"LINESTRING (-87.52915342694156 41.44271167847197, -87.45533932911387 41.489523254848294)"
2594,854,907,1,6733.05358,4.18462,1,3500,67.6688802,42.05648241,0,1,,0.15,4,1,272.32,13.11981322,5.97,"LINESTRING (-87.52915342694156 41.44271167847197, -87.4636731788686 41.405802550944486)"
2595,855,309,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,797.91,13.11981322,0,"LINESTRING (-88.1744315079514 41.34728808047409, -88.18633700760103 41.33828585424787)"
2596,855,466,1,3384.35451,2.10339,1,5000,121.5935752,75.5708982,0,1,,0.15,4,1,182.63,13.11981322,1.67,"LINESTRING (-88.1744315079514 41.34728808047409, -88.18633700760103 41.31758073392758)"
2597,855,467,1,6101.84288,3.79232,1,2500,62.26370286,38.69714286,0,1,,0.15,4,1,569.98,13.11981322,5.88,"LINESTRING (-88.1744315079514 41.34728808047409, -88.18871810753095 41.402201660454)"
2598,855,856,1,9328.80501,5.79789,1,4000,75.53688267,46.94647773,0,1,,0.15,4,1,168.45,13.11981322,7.41,"LINESTRING (-88.1744315079514 41.34728808047409, -88.06132926127992 41.34998874834195)"
2599,855,878,1,9520.95179,5.91731,1,2500,71.49650906,44.43536921,0,1,,0.15,4,1,190.08,13.11981322,7.99,"LINESTRING (-88.1744315079514 41.34728808047409, -88.28991485455278 41.34638785785147)"
2600,856,310,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,32.36,13.11981322,0,"LINESTRING (-88.06132926127992 41.34998874834195, -88.07323476092955 41.340986522115735)"
2601,856,846,1,9525.00647,5.91983,1,1500,75.99739205,47.23268617,0,1,,0.15,4,1,171.26,13.11981322,7.52,"LINESTRING (-88.06132926127992 41.34998874834195, -88.06490091117482 41.43731034273624)"
2602,856,855,1,9328.80501,5.79789,1,4000,75.53688267,46.94647773,0,1,,0.15,4,1,160.34,13.11981322,7.41,"LINESTRING (-88.06132926127992 41.34998874834195, -88.1744315079514 41.34728808047409)"
2603,856,857,1,9623.1072,5.9808,1,3000,75.77249764,47.09291339,0,1,,0.15,4,1,119.21,13.11981322,7.62,"LINESTRING (-88.06132926127992 41.34998874834195, -87.94465536471357 41.35268941620981)"
2604,856,863,1,9528.54627,5.92203,1,2000,80.86460767,50.25768034,0,1,,0.15,4,1,97.84,13.11981322,7.07,"LINESTRING (-88.06132926127992 41.34998874834195, -88.05656706142007 41.26266715394766)"
2605,857,311,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,41.71,13.11981322,0,"LINESTRING (-87.94465536471357 41.35268941620981, -87.9565608643632 41.3436871899836)"
2606,857,847,1,9326.21452,5.79628,1,3500,67.49974321,41.95136309,0,1,,0.15,4,1,100.87,13.11981322,8.29,"LINESTRING (-87.94465536471357 41.35268941620981, -87.9470364646435 41.438210565358865)"
2607,857,856,1,9623.1072,5.9808,1,3000,75.77249764,47.09291339,0,1,,0.15,4,1,66.85,13.11981322,7.62,"LINESTRING (-87.94465536471357 41.35268941620981, -88.06132926127992 41.34998874834195)"
2608,857,858,1,9525.00647,5.91983,1,3000,76.60863113,47.61257373,0,1,,0.15,4,1,143.77,13.11981322,7.46,"LINESTRING (-87.94465536471357 41.35268941620981, -87.82917201811219 41.35539008407768)"
2609,857,885,1,10015.52621,6.22469,1,3500,81.31685691,50.53875507,0,1,,0.15,4,1,78.5,13.11981322,7.39,"LINESTRING (-87.94465536471357 41.35268941620981, -87.94108371481869 41.26086670870242)"
2610,858,312,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,341.75,13.11981322,0,"LINESTRING (-87.82917201811219 41.35539008407768, -87.8410775177618 41.34638785785147)"
2611,858,446,1,2282.88138,1.41882,1,8500,56.83522108,35.3233195,0,1,,0.15,4,1,457.87,13.11981322,2.41,"LINESTRING (-87.82917201811219 41.35539008407768, -87.80417046884796 41.34638785785147)"
2612,858,848,1,9128.38797,5.67333,1,3000,75.54527975,46.95169655,0,1,,0.15,4,1,207.78,13.11981322,7.25,"LINESTRING (-87.82917201811219 41.35539008407768, -87.83036256807715 41.439110787981484)"
2613,858,857,1,9525.00647,5.91983,1,3000,76.60863113,47.61257373,0,1,,0.15,4,1,61.02,13.11981322,7.46,"LINESTRING (-87.82917201811219 41.35539008407768, -87.94465536471357 41.35268941620981)"
2614,858,886,1,10335.50804,6.42356,1,5000,80.85143187,50.24949153,0,1,,0.15,4,1,103.52,13.11981322,7.67,"LINESTRING (-87.82917201811219 41.35539008407768, -87.81964761839248 41.26086670870242)"
2615,859,313,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,121.49,13.11981322,0,"LINESTRING (-87.71249812154582 41.3562903067003, -87.72440362119545 41.34728808047409)"
2616,859,446,1,7634.20621,4.74469,1,8500,87.9179218,54.64134357,0,1,,0.15,4,1,83.63,13.11981322,5.21,"LINESTRING (-87.71249812154582 41.3562903067003, -87.80417046884796 41.34638785785147)"
2617,859,849,1,9230.70428,5.73692,1,5500,75.25030664,46.76836957,0,1,,0.15,4,1,229.6,13.11981322,7.36,"LINESTRING (-87.71249812154582 41.3562903067003, -87.71606977144071 41.44091123322673)"
2618,859,860,1,9226.006,5.734,1,4000,67.75524602,42.11015912,0,1,,0.15,4,1,68.03,13.11981322,8.17,"LINESTRING (-87.71249812154582 41.3562903067003, -87.60058642483932 41.3562903067003)"
2619,859,887,1,10411.1954,6.4706,1,4000,67.8253772,42.15374593,0,1,,0.15,4,1,16,13.11981322,9.21,"LINESTRING (-87.71249812154582 41.3562903067003, -87.70773592168598 41.26086670870242)"
2620,860,314,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,330.08,13.11981322,0,"LINESTRING (-87.60058642483932 41.3562903067003, -87.61249192448895 41.34728808047409)"
2621,860,852,1,7201.75528,4.47592,1,2000,71.06995342,44.17026316,0,1,,0.15,4,1,246.36,13.11981322,6.08,"LINESTRING (-87.60058642483932 41.3562903067003, -87.57439432561014 41.41930589028381)"
2622,860,853,1,7363.79767,4.57663,1,2500,76.573286,47.59060659,0,1,,0.15,4,1,423.27,13.11981322,5.77,"LINESTRING (-87.60058642483932 41.3562903067003, -87.63273127389333 41.41930589028381)"
2623,860,859,1,9226.006,5.734,1,4000,67.75524602,42.11015912,0,1,,0.15,4,1,62.34,13.11981322,8.17,"LINESTRING (-87.60058642483932 41.3562903067003, -87.71249812154582 41.3562903067003)"
2624,860,861,1,5892.20627,3.66203,1,2500,75.38003757,46.84899787,0,1,,0.15,4,1,112.04,13.11981322,4.69,"LINESTRING (-87.60058642483932 41.3562903067003, -87.52915342694156 41.35809075194555)"
2625,860,888,1,10069.25072,6.25808,1,3500,72.52761623,45.07620648,0,1,,0.15,4,1,46.18,13.11981322,8.33,"LINESTRING (-87.60058642483932 41.3562903067003, -87.57915652547 41.26536782181553)"
2626,861,315,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,33.66,13.11981322,0,"LINESTRING (-87.52915342694156 41.35809075194555, -87.54105892659119 41.34908852571933)"
2627,861,854,1,9226.006,5.734,1,500,61.30236544,38.09966777,0,1,,0.15,4,1,11.97,13.11981322,9.03,"LINESTRING (-87.52915342694156 41.35809075194555, -87.52915342694156 41.44271167847197)"
2628,861,860,1,5892.20627,3.66203,1,2500,75.38003757,46.84899787,0,1,,0.15,4,1,160.4,13.11981322,4.69,"LINESTRING (-87.52915342694156 41.35809075194555, -87.60058642483932 41.3562903067003)"
2629,861,888,1,10917.49943,6.78527,1,4000,72.30132072,44.93556291,0,1,,0.15,4,1,25.88,13.11981322,9.06,"LINESTRING (-87.52915342694156 41.35809075194555, -87.57915652547 41.26536782181553)"
2630,861,907,1,7496.68498,4.65922,1,1500,68.46287653,42.54995434,0,1,,0.15,4,1,174.74,13.11981322,6.57,"LINESTRING (-87.52915342694156 41.35809075194555, -87.4636731788686 41.405802550944486)"
2631,861,910,1,10862.66471,6.75119,1,1500,67.82100756,42.15103018,0,1,,0.15,4,1,56.83,13.11981322,9.61,"LINESTRING (-87.52915342694156 41.35809075194555, -87.45772042904379 41.274370048041746)"
2632,862,316,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,485.94,13.11981322,0,"LINESTRING (-88.17205040802146 41.2599664860798, -88.18395590767109 41.25096425985358)"
2633,862,465,1,7199.08434,4.47426,1,3500,95.9877912,59.6568,0,1,,0.15,4,1,238.5,13.11981322,4.5,"LINESTRING (-88.17205040802146 41.2599664860798, -88.25777000549878 41.24736336936309)"
2634,862,466,1,6390.99627,3.97203,1,5000,71.01106967,44.13366667,0,1,,0.15,4,1,615.95,13.11981322,5.4,"LINESTRING (-88.17205040802146 41.2599664860798, -88.18633700760103 41.31758073392758)"
2635,862,863,1,9525.00647,5.91983,1,1000,67.47348148,41.93504132,0,1,,0.15,4,1,197.55,13.11981322,8.47,"LINESTRING (-88.17205040802146 41.2599664860798, -88.05656706142007 41.26266715394766)"
2636,862,889,1,10113.62694,6.28566,1,500,80.90901552,50.28528,0,1,,0.15,4,1,93.77,13.11981322,7.5,"LINESTRING (-88.17205040802146 41.2599664860798, -88.16847875812658 41.16724355594978)"
2637,863,317,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,62.88,13.11981322,0,"LINESTRING (-88.05656706142007 41.26266715394766, -88.0684725610697 41.253664927721445)"
2638,863,856,1,9528.54627,5.92203,1,2000,80.86460767,50.25768034,0,1,,0.15,4,1,159.4,13.11981322,7.07,"LINESTRING (-88.05656706142007 41.26266715394766, -88.06132926127992 41.34998874834195)"
2639,863,862,1,9525.00647,5.91983,1,1000,67.47348148,41.93504132,0,1,,0.15,4,1,163.61,13.11981322,8.47,"LINESTRING (-88.05656706142007 41.26266715394766, -88.17205040802146 41.2599664860798)"
2640,863,885,1,9522.48034,5.91826,1,500,81.04238587,50.36817021,0,1,,0.15,4,1,192.26,13.11981322,7.05,"LINESTRING (-88.05656706142007 41.26266715394766, -87.94108371481869 41.26086670870242)"
2641,863,890,1,10209.37853,6.34517,1,3000,68.21411044,42.39534521,0,1,,0.15,4,1,160.38,13.11981322,8.98,"LINESTRING (-88.05656706142007 41.26266715394766, -88.05418596149015 41.16904400119502)"
2642,864,318,1,0,0,1,49500,96.54,60,0,3,,0.15,4,1,685.67,13.11981322,0,"LINESTRING (-88.52802484754534 41.68667200920241, -88.53993034719497 41.677669782976196)"
2643,864,732,1,10011.198,6.222,1,4000,75.65137027,47.01763224,0,1,,0.15,4,1,181.98,13.11981322,7.94,"LINESTRING (-88.52802484754534 41.68667200920241, -88.52802484754534 41.7784947167098)"
2644,864,865,1,9072.81311,5.63879,1,4500,80.76688228,50.19694362,0,1,,0.15,4,1,852.65,13.11981322,6.74,"LINESTRING (-88.52802484754534 41.68667200920241, -88.41849425076876 41.694774012806)"
2645,864,867,1,9718.73007,6.04023,1,1500,67.72634195,42.09219512,0,1,,0.15,4,1,134.5,13.11981322,8.61,"LINESTRING (-88.52802484754534 41.68667200920241, -88.52564374761542 41.59754996956288)"
